carrier,delayed30,delay,destination
United,FALSE,-1,ORD
JetBlue,FALSE,-10,MCO
United,FALSE,-17,DEN
JetBlue,FALSE,-29,DEN
JetBlue,FALSE,-6,TPA
JetBlue,FALSE,-19,BOS
United,FALSE,-30,DEN
JetBlue,FALSE,4,CHS
JetBlue,FALSE,-14,ATL
United,FALSE,-3,ORD
JetBlue,FALSE,-23,BOS
JetBlue,FALSE,-11,BNA
JetBlue,FALSE,-13,JAX
United,FALSE,-29,ORD
JetBlue,FALSE,16,PBI
JetBlue,FALSE,-14,BOS
JetBlue,FALSE,7,FLL
United,FALSE,-22,DEN
JetBlue,FALSE,-27,ACK
JetBlue,FALSE,5,MCO
United,FALSE,-11,ORD
United,FALSE,-20,IAH
JetBlue,FALSE,-5,BOS
JetBlue,FALSE,-25,DEN
United,FALSE,-10,ORD
JetBlue,FALSE,-31,RSW
JetBlue,FALSE,-14,PWM
United,FALSE,-12,DEN
JetBlue,FALSE,-4,BOS
United,FALSE,-20,IAH
JetBlue,FALSE,-14,SAV
JetBlue,FALSE,-15,BOS
United,FALSE,-23,IAH
JetBlue,FALSE,-3,FLL
JetBlue,FALSE,-16,BOS
United,FALSE,-23,DEN
JetBlue,TRUE,36,ATL
JetBlue,FALSE,-8,MSY
JetBlue,FALSE,-8,PBI
JetBlue,TRUE,32,DEN
JetBlue,FALSE,3,MCO
JetBlue,TRUE,42,BNA
JetBlue,FALSE,-17,BOS
JetBlue,FALSE,-23,CHS
United,FALSE,-12,DEN
United,FALSE,-16,ORD
JetBlue,FALSE,-4,ATL
United,TRUE,114,ORD
JetBlue,FALSE,16,JAX
JetBlue,FALSE,-23,BOS
JetBlue,FALSE,-15,FLL
JetBlue,FALSE,26,MCO
United,FALSE,-13,ORD
JetBlue,FALSE,-32,BOS
United,FALSE,-40,DEN
JetBlue,TRUE,352,TPA
JetBlue,FALSE,-23,BOS
JetBlue,FALSE,-16,PBI
JetBlue,FALSE,-23,RSW
JetBlue,FALSE,-30,PWM
JetBlue,FALSE,-22,BOS
JetBlue,FALSE,20,MCO
JetBlue,FALSE,-12,FLL
United,FALSE,-31,ORD
JetBlue,FALSE,25,TPA
JetBlue,TRUE,77,MSY
JetBlue,TRUE,153,ATL
United,FALSE,-42,ORD
JetBlue,FALSE,1,MCO
United,FALSE,-27,IAH
JetBlue,FALSE,20,FLL
United,FALSE,-39,DEN
JetBlue,FALSE,-29,DEN
JetBlue,FALSE,-25,TPA
JetBlue,FALSE,-20,BOS
United,FALSE,-36,DEN
JetBlue,FALSE,0,CHS
United,FALSE,-2,ORD
JetBlue,FALSE,-5,BOS
JetBlue,FALSE,1,ATL
JetBlue,FALSE,-19,BNA
JetBlue,FALSE,6,JAX
United,FALSE,-7,ORD
JetBlue,FALSE,9,PBI
JetBlue,FALSE,-3,BOS
United,FALSE,-27,DEN
JetBlue,FALSE,-18,ACK
JetBlue,FALSE,-11,MCO
JetBlue,FALSE,6,FLL
United,FALSE,-20,IAH
United,FALSE,-19,ORD
JetBlue,FALSE,-28,DEN
United,FALSE,-29,ORD
JetBlue,TRUE,54,BOS
JetBlue,FALSE,-4,PWM
United,FALSE,-39,DEN
JetBlue,FALSE,-17,BOS
United,FALSE,-30,IAH
JetBlue,TRUE,47,RSW
JetBlue,FALSE,-7,TPA
JetBlue,FALSE,6,SAV
JetBlue,FALSE,16,BOS
United,FALSE,-4,IAH
JetBlue,FALSE,28,ATL
JetBlue,FALSE,-20,DEN
JetBlue,FALSE,2,FLL
JetBlue,FALSE,-15,BOS
JetBlue,FALSE,-27,MSY
United,FALSE,-26,DEN
JetBlue,FALSE,-27,PBI
JetBlue,TRUE,49,BNA
United,FALSE,-25,ORD
JetBlue,FALSE,7,MCO
JetBlue,FALSE,-28,BOS
United,FALSE,-39,DEN
JetBlue,FALSE,-7,CHS
United,FALSE,-3,ORD
JetBlue,FALSE,-9,ATL
JetBlue,FALSE,-22,BOS
JetBlue,FALSE,-3,FLL
JetBlue,FALSE,-25,MCO
United,FALSE,-30,ORD
JetBlue,TRUE,42,JAX
JetBlue,FALSE,-27,BOS
United,FALSE,-21,DEN
JetBlue,FALSE,-30,BOS
JetBlue,FALSE,-29,PBI
JetBlue,FALSE,-28,PWM
JetBlue,FALSE,-14,BOS
JetBlue,FALSE,17,ATL
JetBlue,FALSE,-10,MCO
JetBlue,FALSE,-13,FLL
United,FALSE,-41,ORD
JetBlue,FALSE,-11,MSY
JetBlue,TRUE,75,RSW
JetBlue,FALSE,4,TPA
JetBlue,FALSE,-19,MCO
United,FALSE,-20,ORD
JetBlue,FALSE,4,FLL
United,FALSE,-21,IAH
United,FALSE,-38,DEN
JetBlue,FALSE,-37,DEN
JetBlue,FALSE,-23,TPA
JetBlue,FALSE,-19,BOS
United,FALSE,-39,DEN
JetBlue,FALSE,-9,CHS
JetBlue,FALSE,-6,ATL
United,FALSE,-20,ORD
JetBlue,FALSE,2,BOS
JetBlue,FALSE,-26,BNA
United,FALSE,-18,ORD
JetBlue,TRUE,33,JAX
JetBlue,FALSE,-15,BOS
JetBlue,FALSE,7,PBI
United,FALSE,-42,DEN
JetBlue,FALSE,-15,FLL
JetBlue,FALSE,-16,ACK
JetBlue,FALSE,-14,MCO
United,FALSE,-37,IAH
United,FALSE,-10,ORD
JetBlue,FALSE,-48,DEN
United,FALSE,-19,ORD
JetBlue,FALSE,-25,PWM
JetBlue,FALSE,-12,RSW
JetBlue,TRUE,52,BOS
United,FALSE,-38,DEN
JetBlue,FALSE,-19,BOS
United,FALSE,-24,IAH
JetBlue,FALSE,-14,TPA
JetBlue,FALSE,-18,SAV
JetBlue,FALSE,-21,BOS
JetBlue,FALSE,-20,ATL
United,FALSE,-42,IAH
JetBlue,FALSE,-26,BOS
JetBlue,TRUE,93,FLL
JetBlue,FALSE,-19,MSY
JetBlue,FALSE,-21,BNA
JetBlue,FALSE,-15,PBI
United,FALSE,-24,ORD
JetBlue,TRUE,60,MCO
JetBlue,FALSE,-16,BOS
JetBlue,FALSE,-24,CHS
United,FALSE,-8,ORD
JetBlue,FALSE,-22,ATL
JetBlue,FALSE,-17,BOS
JetBlue,FALSE,15,JAX
United,FALSE,-17,ORD
United,TRUE,94,DEN
JetBlue,FALSE,-19,BOS
JetBlue,TRUE,32,MCO
JetBlue,FALSE,0,BOS
JetBlue,FALSE,-21,PBI
JetBlue,FALSE,-14,MCO
JetBlue,TRUE,42,ATL
JetBlue,FALSE,13,BOS
JetBlue,TRUE,39,PWM
JetBlue,TRUE,35,FLL
JetBlue,TRUE,93,RSW
JetBlue,FALSE,2,TPA
United,FALSE,26,ORD
JetBlue,TRUE,68,MSY
JetBlue,TRUE,296,FLL
JetBlue,FALSE,18,MCO
United,FALSE,5,ORD
JetBlue,TRUE,34,FLL
United,FALSE,-10,IAH
United,FALSE,-35,DEN
JetBlue,FALSE,-24,DEN
JetBlue,FALSE,-14,TPA
JetBlue,FALSE,-3,BOS
United,FALSE,-21,DEN
JetBlue,FALSE,-11,ATL
JetBlue,FALSE,-29,BOS
United,FALSE,-5,ORD
JetBlue,FALSE,12,BNA
United,FALSE,-16,ORD
JetBlue,FALSE,10,PBI
JetBlue,FALSE,-11,BOS
United,FALSE,-20,DEN
JetBlue,TRUE,47,JAX
JetBlue,FALSE,-19,ACK
JetBlue,TRUE,147,CHS
JetBlue,TRUE,47,FLL
United,FALSE,-12,ORD
JetBlue,TRUE,35,MCO
United,FALSE,-20,IAH
JetBlue,FALSE,-4,MVY
JetBlue,FALSE,-3,DEN
JetBlue,FALSE,-18,PWM
JetBlue,FALSE,-23,RSW
United,TRUE,55,ORD
United,FALSE,-34,DEN
United,FALSE,-24,IAH
JetBlue,FALSE,1,ACK
JetBlue,TRUE,35,TPA
JetBlue,FALSE,-5,SAV
JetBlue,FALSE,-19,BOS
United,FALSE,-46,IAH
JetBlue,FALSE,0,BOS
JetBlue,FALSE,-24,DEN
United,FALSE,-43,DEN
JetBlue,FALSE,-21,MSY
JetBlue,FALSE,22,PBI
JetBlue,FALSE,1,BNA
JetBlue,TRUE,116,FLL
JetBlue,TRUE,33,MCO
JetBlue,FALSE,-16,HYA
JetBlue,TRUE,128,ATL
JetBlue,FALSE,-11,BOS
United,FALSE,-30,DEN
United,TRUE,80,ORD
JetBlue,FALSE,9,JAX
United,FALSE,-10,ORD
JetBlue,FALSE,25,CHS
JetBlue,FALSE,-31,BOS
JetBlue,FALSE,8,ATL
JetBlue,FALSE,2,MCO
JetBlue,FALSE,-23,BOS
United,FALSE,13,ORD
United,FALSE,-20,DEN
JetBlue,FALSE,-25,BOS
JetBlue,FALSE,-11,RSW
JetBlue,FALSE,15,PBI
JetBlue,FALSE,5,PWM
JetBlue,FALSE,9,BOS
JetBlue,FALSE,0,FLL
JetBlue,FALSE,14,MCO
United,FALSE,-39,ORD
JetBlue,FALSE,-9,MSY
JetBlue,FALSE,7,TPA
JetBlue,TRUE,286,FLL
JetBlue,TRUE,135,ATL
JetBlue,FALSE,11,FLL
United,FALSE,-37,IAH
JetBlue,FALSE,-4,MCO
United,FALSE,-30,ORD
United,FALSE,-35,DEN
JetBlue,FALSE,-14,TPA
JetBlue,FALSE,-16,BOS
United,FALSE,-38,DEN
JetBlue,FALSE,-9,CHS
JetBlue,FALSE,13,DEN
United,FALSE,-24,ORD
JetBlue,FALSE,9,BNA
JetBlue,TRUE,32,ATL
JetBlue,FALSE,-8,JAX
United,FALSE,-31,ORD
JetBlue,FALSE,7,PBI
JetBlue,TRUE,53,BOS
JetBlue,FALSE,-25,BOS
United,FALSE,-41,DEN
JetBlue,TRUE,41,FLL
JetBlue,FALSE,-20,ACK
JetBlue,TRUE,38,MCO
United,FALSE,-25,IAH
United,FALSE,-12,ORD
JetBlue,FALSE,-17,MVY
JetBlue,FALSE,-43,DEN
United,FALSE,-35,ORD
JetBlue,FALSE,-13,PWM
JetBlue,TRUE,49,RSW
United,FALSE,-18,IAH
JetBlue,FALSE,-11,ACK
JetBlue,FALSE,10,TPA
JetBlue,FALSE,-7,SAV
JetBlue,FALSE,-16,BOS
JetBlue,FALSE,-18,ATL
United,TRUE,48,DEN
JetBlue,TRUE,40,FLL
JetBlue,FALSE,-21,BOS
JetBlue,FALSE,11,MSY
JetBlue,FALSE,11,PBI
United,FALSE,-29,ORD
JetBlue,FALSE,16,BNA
JetBlue,FALSE,3,HYA
JetBlue,FALSE,-17,BOS
JetBlue,TRUE,85,MCO
United,FALSE,-2,DEN
JetBlue,FALSE,9,ATL
JetBlue,TRUE,46,CHS
United,FALSE,20,ORD
JetBlue,FALSE,26,MCO
JetBlue,TRUE,48,JAX
JetBlue,FALSE,-18,BOS
JetBlue,TRUE,70,FLL
United,FALSE,27,ORD
JetBlue,FALSE,-22,BOS
JetBlue,TRUE,35,PBI
JetBlue,FALSE,10,RSW
JetBlue,TRUE,189,BOS
JetBlue,TRUE,47,PWM
JetBlue,TRUE,40,BOS
United,FALSE,-33,ORD
JetBlue,TRUE,53,MCO
JetBlue,TRUE,54,FLL
JetBlue,FALSE,28,MSY
JetBlue,TRUE,105,ATL
JetBlue,TRUE,67,TPA
United,FALSE,-30,ORD
United,FALSE,-39,IAH
JetBlue,FALSE,-12,FLL
JetBlue,FALSE,-3,MCO
United,FALSE,-54,DEN
JetBlue,FALSE,-28,TPA
JetBlue,FALSE,-17,BOS
United,FALSE,-50,DEN
JetBlue,FALSE,-6,CHS
JetBlue,FALSE,-30,ATL
United,FALSE,-27,ORD
JetBlue,FALSE,-22,BNA
JetBlue,FALSE,-21,JAX
JetBlue,FALSE,-11,PWM
United,FALSE,-33,ORD
United,FALSE,-55,DEN
JetBlue,FALSE,-23,FLL
JetBlue,FALSE,-13,ACK
JetBlue,FALSE,-17,MCO
United,FALSE,-28,ORD
United,FALSE,-24,IAH
JetBlue,FALSE,-51,DEN
JetBlue,FALSE,-6,PBI
United,FALSE,-55,DEN
JetBlue,FALSE,7,ACK
JetBlue,TRUE,73,RSW
JetBlue,FALSE,-13,SAV
JetBlue,FALSE,-10,BOS
JetBlue,FALSE,-17,TPA
JetBlue,FALSE,-5,DEN
JetBlue,FALSE,24,ATL
JetBlue,FALSE,7,FLL
JetBlue,FALSE,-38,PBI
United,FALSE,-27,ORD
JetBlue,FALSE,-24,MCO
JetBlue,FALSE,-30,HYA
JetBlue,TRUE,74,MSY
United,FALSE,-1,DEN
United,FALSE,-35,ORD
JetBlue,FALSE,-28,PWM
United,FALSE,-4,ORD
JetBlue,TRUE,92,ATL
JetBlue,FALSE,-11,MCO
JetBlue,FALSE,-15,FLL
United,FALSE,-29,ORD
United,FALSE,-26,IAH
JetBlue,FALSE,-42,DEN
JetBlue,FALSE,-34,TPA
JetBlue,FALSE,-9,CHS
United,FALSE,-32,ORD
JetBlue,FALSE,-22,ATL
JetBlue,FALSE,-18,BNA
JetBlue,FALSE,-29,JAX
United,TRUE,38,DEN
United,FALSE,-39,ORD
JetBlue,FALSE,-15,PBI
JetBlue,FALSE,-17,BOS
United,FALSE,-52,DEN
JetBlue,FALSE,-27,ACK
JetBlue,FALSE,-13,FLL
JetBlue,FALSE,-20,MCO
United,FALSE,-47,ORD
JetBlue,FALSE,-24,MVY
JetBlue,FALSE,-48,DEN
United,FALSE,-45,ORD
JetBlue,FALSE,-49,RSW
JetBlue,FALSE,-21,PWM
United,FALSE,-58,DEN
JetBlue,FALSE,-28,ACK
United,FALSE,-51,IAH
JetBlue,FALSE,-7,TPA
JetBlue,FALSE,-14,BOS
JetBlue,FALSE,-26,ATL
JetBlue,FALSE,-9,FLL
JetBlue,FALSE,-42,DEN
United,FALSE,-34,DEN
JetBlue,FALSE,-40,PBI
JetBlue,TRUE,83,SAV
JetBlue,FALSE,0,MSY
United,FALSE,-18,ORD
JetBlue,FALSE,-10,BNA
JetBlue,FALSE,18,MCO
JetBlue,FALSE,-21,HYA
JetBlue,FALSE,-23,BOS
United,FALSE,-18,DEN
JetBlue,FALSE,-14,CHS
United,FALSE,-22,ORD
JetBlue,FALSE,-25,JAX
JetBlue,FALSE,-31,BOS
JetBlue,FALSE,-27,ATL
JetBlue,FALSE,-22,FLL
JetBlue,FALSE,-16,MCO
United,FALSE,-15,ORD
JetBlue,FALSE,-19,BOS
United,FALSE,-35,DEN
JetBlue,FALSE,-33,BOS
JetBlue,FALSE,-34,RSW
JetBlue,FALSE,-10,PWM
JetBlue,FALSE,19,ATL
JetBlue,FALSE,-7,FLL
JetBlue,TRUE,79,PBI
JetBlue,FALSE,-17,MSY
United,FALSE,-34,ORD
JetBlue,FALSE,25,MCO
JetBlue,FALSE,-17,TPA
United,FALSE,-41,ORD
JetBlue,FALSE,-16,MCO
JetBlue,FALSE,-5,FLL
United,FALSE,-34,IAH
United,FALSE,-40,DEN
JetBlue,FALSE,-38,DEN
JetBlue,FALSE,-31,TPA
JetBlue,FALSE,-8,CHS
United,FALSE,-41,DEN
JetBlue,FALSE,0,BOS
JetBlue,FALSE,-38,ATL
United,FALSE,-19,ORD
JetBlue,FALSE,-35,BOS
JetBlue,FALSE,-17,JAX
JetBlue,FALSE,-17,BNA
United,FALSE,-37,ORD
JetBlue,FALSE,-21,PBI
JetBlue,FALSE,-20,BOS
JetBlue,FALSE,-23,ACK
JetBlue,FALSE,-24,MCO
United,FALSE,-16,ORD
United,FALSE,-16,IAH
JetBlue,TRUE,34,FLL
JetBlue,FALSE,-3,MVY
JetBlue,FALSE,-29,DEN
United,FALSE,-10,ORD
JetBlue,FALSE,-26,RSW
JetBlue,FALSE,-3,PWM
JetBlue,FALSE,2,ACK
United,FALSE,6,IAH
United,TRUE,155,DEN
JetBlue,FALSE,-28,SAV
JetBlue,TRUE,40,BOS
United,FALSE,-49,IAH
JetBlue,FALSE,-20,FLL
JetBlue,FALSE,20,DEN
JetBlue,FALSE,4,ATL
JetBlue,FALSE,-13,MSY
United,FALSE,-26,DEN
JetBlue,FALSE,0,PBI
JetBlue,FALSE,-40,BNA
United,FALSE,-16,ORD
JetBlue,FALSE,-20,MCO
JetBlue,FALSE,-20,BOS
JetBlue,FALSE,-3,HYA
JetBlue,TRUE,185,TPA
JetBlue,FALSE,-18,JAX
JetBlue,FALSE,-42,ATL
United,FALSE,0,ORD
JetBlue,FALSE,28,CHS
JetBlue,TRUE,176,BOS
JetBlue,FALSE,-45,MCO
JetBlue,FALSE,9,FLL
United,FALSE,-29,ORD
JetBlue,TRUE,81,BOS
United,FALSE,-5,DEN
JetBlue,TRUE,31,BOS
JetBlue,FALSE,4,BOS
JetBlue,FALSE,-4,PWM
JetBlue,FALSE,19,RSW
JetBlue,FALSE,26,PBI
JetBlue,FALSE,-5,MCO
JetBlue,FALSE,29,BOS
United,FALSE,-28,ORD
JetBlue,FALSE,-1,FLL
JetBlue,TRUE,70,ATL
JetBlue,TRUE,32,TPA
JetBlue,TRUE,97,MSY
United,FALSE,-41,ORD
JetBlue,FALSE,-12,MCO
JetBlue,FALSE,2,FLL
United,FALSE,-52,DEN
JetBlue,FALSE,-45,DEN
JetBlue,FALSE,-21,TPA
JetBlue,FALSE,-15,BOS
United,FALSE,-38,DEN
JetBlue,FALSE,3,CHS
JetBlue,FALSE,-31,ATL
United,FALSE,-16,ORD
JetBlue,FALSE,-26,BOS
JetBlue,FALSE,-18,BNA
JetBlue,FALSE,-25,JAX
JetBlue,FALSE,-5,PBI
United,FALSE,-13,ORD
JetBlue,FALSE,-13,BOS
United,FALSE,-39,DEN
JetBlue,FALSE,-20,FLL
JetBlue,FALSE,-10,ACK
JetBlue,FALSE,-31,MCO
United,FALSE,-43,IAH
United,FALSE,-23,ORD
JetBlue,FALSE,-2,MVY
JetBlue,FALSE,-12,DEN
United,FALSE,-37,ORD
JetBlue,FALSE,-33,RSW
JetBlue,FALSE,-16,PWM
United,TRUE,308,IAH
United,FALSE,-31,DEN
United,FALSE,-41,IAH
JetBlue,FALSE,-13,ACK
JetBlue,FALSE,-36,TPA
JetBlue,FALSE,-17,SAV
JetBlue,FALSE,-11,ATL
United,FALSE,-44,IAH
JetBlue,FALSE,1,BOS
JetBlue,FALSE,-21,FLL
JetBlue,FALSE,-24,DEN
JetBlue,FALSE,-21,BOS
United,FALSE,-44,DEN
JetBlue,FALSE,-8,MSY
JetBlue,FALSE,-41,BNA
JetBlue,TRUE,52,PBI
United,FALSE,-40,ORD
JetBlue,FALSE,0,MCO
JetBlue,FALSE,-4,BOS
JetBlue,FALSE,8,HYA
United,FALSE,3,DEN
JetBlue,FALSE,-11,ATL
JetBlue,FALSE,-10,JAX
United,FALSE,18,ORD
JetBlue,TRUE,73,FLL
JetBlue,FALSE,24,BOS
United,FALSE,-4,ORD
JetBlue,TRUE,77,CHS
JetBlue,FALSE,20,MCO
JetBlue,FALSE,7,BOS
United,FALSE,0,DEN
JetBlue,FALSE,-5,BOS
JetBlue,FALSE,15,PBI
JetBlue,FALSE,1,RSW
JetBlue,FALSE,15,ATL
JetBlue,TRUE,44,PWM
JetBlue,FALSE,11,BOS
JetBlue,FALSE,13,MCO
JetBlue,FALSE,1,MSY
United,FALSE,-20,ORD
JetBlue,FALSE,-6,TPA
JetBlue,TRUE,49,FLL
JetBlue,FALSE,-14,FLL
JetBlue,FALSE,-12,MCO
United,FALSE,-45,IAH
United,FALSE,0,ORD
United,FALSE,-49,DEN
JetBlue,FALSE,-50,DEN
JetBlue,FALSE,-24,TPA
United,FALSE,-47,DEN
JetBlue,FALSE,-8,BOS
JetBlue,FALSE,3,CHS
JetBlue,FALSE,-17,ATL
United,FALSE,-18,ORD
JetBlue,FALSE,-9,BOS
JetBlue,FALSE,-2,BNA
JetBlue,FALSE,-29,JAX
United,FALSE,-33,ORD
JetBlue,FALSE,2,PBI
JetBlue,FALSE,-13,BOS
JetBlue,FALSE,-12,FLL
JetBlue,FALSE,-23,ACK
United,FALSE,-30,DEN
JetBlue,FALSE,-38,MCO
United,FALSE,-18,ORD
United,FALSE,-31,IAH
JetBlue,FALSE,-25,MVY
JetBlue,FALSE,-36,DEN
United,FALSE,-25,ORD
JetBlue,FALSE,-30,RSW
JetBlue,FALSE,-21,PWM
United,FALSE,-32,DEN
JetBlue,FALSE,-15,ACK
United,FALSE,-30,IAH
JetBlue,FALSE,-15,SAV
JetBlue,FALSE,-12,TPA
JetBlue,FALSE,-8,BOS
JetBlue,FALSE,-19,ATL
United,FALSE,-36,IAH
JetBlue,FALSE,-19,FLL
JetBlue,FALSE,-24,BOS
JetBlue,FALSE,-19,MSY
JetBlue,TRUE,37,DEN
United,FALSE,0,DEN
JetBlue,FALSE,-25,PBI
JetBlue,FALSE,-38,BNA
United,FALSE,-12,ORD
JetBlue,FALSE,-4,MCO
JetBlue,FALSE,-26,HYA
JetBlue,FALSE,-27,BOS
United,FALSE,-17,DEN
JetBlue,FALSE,-17,CHS
JetBlue,FALSE,-32,ATL
JetBlue,FALSE,-34,BOS
United,FALSE,14,ORD
JetBlue,TRUE,46,FLL
JetBlue,FALSE,-20,MCO
JetBlue,FALSE,-13,BOS
JetBlue,TRUE,67,JAX
United,FALSE,-11,ORD
United,FALSE,-5,DEN
JetBlue,FALSE,-16,PBI
JetBlue,FALSE,7,ATL
JetBlue,FALSE,-4,PWM
JetBlue,FALSE,-38,MCO
JetBlue,FALSE,5,MSY
JetBlue,TRUE,45,BOS
JetBlue,FALSE,0,FLL
JetBlue,TRUE,98,BOS
JetBlue,FALSE,-33,TPA
United,FALSE,19,ORD
JetBlue,TRUE,151,RSW
JetBlue,FALSE,-5,MCO
JetBlue,FALSE,-21,FLL
United,FALSE,-45,IAH
United,FALSE,-25,ORD
United,FALSE,-36,DEN
JetBlue,FALSE,-32,DEN
JetBlue,FALSE,-28,TPA
JetBlue,FALSE,-6,BOS
United,FALSE,-37,DEN
JetBlue,FALSE,0,CHS
JetBlue,FALSE,-27,ATL
United,FALSE,-21,ORD
JetBlue,FALSE,-17,BOS
JetBlue,FALSE,3,BNA
JetBlue,FALSE,-27,JAX
United,FALSE,-42,ORD
JetBlue,FALSE,-20,FLL
United,FALSE,-45,DEN
JetBlue,FALSE,2,BOS
JetBlue,FALSE,-17,ACK
JetBlue,FALSE,-23,MCO
United,FALSE,-31,ORD
United,FALSE,-42,IAH
JetBlue,FALSE,-20,MVY
JetBlue,FALSE,-24,DEN
JetBlue,FALSE,-38,RSW
JetBlue,FALSE,-21,PWM
United,FALSE,-19,ORD
JetBlue,TRUE,165,PBI
JetBlue,FALSE,-24,ACK
United,FALSE,-44,IAH
JetBlue,FALSE,-11,TPA
JetBlue,FALSE,-22,SAV
JetBlue,FALSE,-15,BOS
JetBlue,FALSE,-16,ATL
United,FALSE,-19,IAH
JetBlue,FALSE,-16,FLL
JetBlue,FALSE,-27,BOS
JetBlue,FALSE,-12,DEN
JetBlue,FALSE,9,PBI
JetBlue,FALSE,18,MSY
JetBlue,FALSE,-17,BNA
JetBlue,FALSE,-23,MCO
United,TRUE,48,DEN
JetBlue,FALSE,-13,HYA
JetBlue,FALSE,-20,BOS
United,TRUE,71,ORD
United,FALSE,9,DEN
JetBlue,FALSE,-11,CHS
JetBlue,FALSE,-28,ATL
JetBlue,FALSE,-28,BOS
United,FALSE,-1,ORD
JetBlue,FALSE,10,FLL
JetBlue,FALSE,-35,MCO
JetBlue,FALSE,-13,BOS
United,FALSE,-29,DEN
United,TRUE,44,ORD
JetBlue,FALSE,-31,RSW
JetBlue,FALSE,-23,PBI
JetBlue,FALSE,-12,PWM
JetBlue,FALSE,-2,ATL
JetBlue,FALSE,7,BOS
JetBlue,FALSE,-18,MCO
United,FALSE,-47,ORD
JetBlue,FALSE,-16,MSY
JetBlue,FALSE,-21,TPA
JetBlue,TRUE,117,BOS
JetBlue,TRUE,32,FLL
JetBlue,TRUE,285,JAX
JetBlue,TRUE,129,TPA
United,FALSE,-32,IAH
JetBlue,FALSE,-8,FLL
JetBlue,FALSE,-13,MCO
United,FALSE,-10,ORD
United,FALSE,-30,DEN
JetBlue,FALSE,-42,DEN
JetBlue,FALSE,-26,TPA
JetBlue,FALSE,-11,BOS
United,FALSE,-23,DEN
JetBlue,FALSE,5,CHS
JetBlue,FALSE,-20,ATL
United,FALSE,-26,ORD
JetBlue,FALSE,-26,BOS
JetBlue,FALSE,-16,JAX
JetBlue,FALSE,-20,PBI
JetBlue,FALSE,-25,BOS
JetBlue,FALSE,-25,FLL
JetBlue,FALSE,-18,ACK
United,FALSE,-27,DEN
JetBlue,FALSE,-31,MCO
JetBlue,TRUE,73,BNA
United,FALSE,-23,ORD
JetBlue,FALSE,1,MVY
JetBlue,FALSE,-54,DEN
United,FALSE,6,IAH
JetBlue,FALSE,-26,PWM
United,FALSE,-18,ORD
United,FALSE,-27,DEN
United,FALSE,-29,IAH
JetBlue,FALSE,-1,ACK
JetBlue,TRUE,41,TPA
JetBlue,FALSE,-28,SAV
United,FALSE,-11,ORD
JetBlue,FALSE,-5,BOS
JetBlue,FALSE,-12,ATL
JetBlue,TRUE,58,FLL
United,FALSE,-14,IAH
JetBlue,FALSE,-9,BOS
United,FALSE,-33,DEN
JetBlue,FALSE,-32,PBI
United,FALSE,-6,ORD
JetBlue,FALSE,-10,MCO
JetBlue,TRUE,97,DEN
JetBlue,FALSE,-7,HYA
JetBlue,TRUE,69,MSY
JetBlue,FALSE,-1,BOS
JetBlue,TRUE,95,BNA
United,TRUE,90,DEN
JetBlue,FALSE,22,JAX
JetBlue,TRUE,336,RSW
United,TRUE,119,ORD
JetBlue,FALSE,-17,FLL
JetBlue,FALSE,-31,MCO
United,TRUE,80,ORD
United,TRUE,108,DEN
JetBlue,FALSE,-1,PBI
JetBlue,TRUE,182,BOS
JetBlue,FALSE,21,RSW
JetBlue,FALSE,1,FLL
JetBlue,TRUE,228,BOS
JetBlue,TRUE,78,PWM
JetBlue,TRUE,87,MCO
JetBlue,TRUE,55,MSY
United,TRUE,179,ORD
JetBlue,TRUE,161,BOS
JetBlue,TRUE,155,ATL
JetBlue,TRUE,233,BOS
JetBlue,FALSE,-14,MCO
United,FALSE,-32,IAH
JetBlue,FALSE,-7,FLL
United,FALSE,-3,ORD
United,FALSE,-45,DEN
JetBlue,FALSE,0,TPA
JetBlue,FALSE,-15,BOS
United,FALSE,-27,DEN
JetBlue,FALSE,-20,CHS
JetBlue,FALSE,-34,ATL
United,FALSE,-41,ORD
JetBlue,FALSE,-22,BNA
JetBlue,FALSE,-25,JAX
JetBlue,FALSE,-15,PWM
United,FALSE,-29,ORD
JetBlue,FALSE,-27,FLL
JetBlue,FALSE,-24,ACK
JetBlue,FALSE,-3,MCO
United,FALSE,-19,DEN
United,FALSE,-12,IAH
United,FALSE,-12,ORD
JetBlue,FALSE,-20,DEN
JetBlue,FALSE,-41,RSW
United,FALSE,-29,DEN
JetBlue,FALSE,-16,ACK
JetBlue,TRUE,40,PBI
JetBlue,FALSE,-24,SAV
JetBlue,FALSE,-8,BOS
JetBlue,FALSE,-42,ATL
JetBlue,FALSE,-3,TPA
JetBlue,FALSE,-46,DEN
JetBlue,FALSE,-21,FLL
JetBlue,FALSE,-16,MSY
United,TRUE,63,ORD
JetBlue,FALSE,12,PBI
JetBlue,FALSE,1,MCO
JetBlue,FALSE,-2,HYA
United,TRUE,49,ORD
United,FALSE,-22,DEN
JetBlue,FALSE,-31,ATL
United,FALSE,-7,ORD
JetBlue,FALSE,-30,PWM
JetBlue,FALSE,-11,MCO
United,FALSE,3,ORD
United,FALSE,-21,IAH
JetBlue,FALSE,-15,FLL
JetBlue,FALSE,-5,MCO
United,FALSE,-6,ORD
JetBlue,FALSE,-30,DEN
JetBlue,FALSE,-22,TPA
JetBlue,FALSE,-15,CHS
United,FALSE,-13,DEN
JetBlue,FALSE,-32,ATL
United,FALSE,-11,ORD
JetBlue,FALSE,-25,BNA
JetBlue,FALSE,-20,JAX
