"","carrier","delayed30","delay","destination"
"23257","Delta",FALSE,-19,"SEA"
"23258","JetBlue",FALSE,-9,"SRQ"
"23259","JetBlue",FALSE,3,"CLT"
"23260","Delta",FALSE,-34,"MIA"
"23261","JetBlue",FALSE,-12,"PBI"
"23262","Delta",FALSE,-39,"FLL"
"23263","Delta",TRUE,31,"ATL"
"23264","Delta",FALSE,-6,"LAS"
"23265","Delta",FALSE,-25,"TPA"
"23266","Delta",FALSE,-16,"MCO"
"23267","Delta",FALSE,-18,"PHX"
"23268","JetBlue",FALSE,-14,"SAN"
"23269","JetBlue",FALSE,-15,"JAX"
"23270","Delta",FALSE,-37,"SJU"
"23271","JetBlue",FALSE,-18,"SJU"
"23272","JetBlue",FALSE,7,"TPA"
"23273","JetBlue",FALSE,12,"FLL"
"23274","JetBlue",FALSE,-7,"BTV"
"23275","Delta",FALSE,-3,"LAX"
"23276","JetBlue",FALSE,7,"AUS"
"23277","JetBlue",FALSE,-9,"RDU"
"23278","JetBlue",FALSE,-3,"ROC"
"23279","JetBlue",FALSE,-18,"PBI"
"23280","JetBlue",FALSE,-1,"BUF"
"23281","JetBlue",FALSE,7,"MCO"
"23282","JetBlue",FALSE,-19,"FLL"
"23283","JetBlue",FALSE,-23,"LAS"
"23284","Delta",FALSE,-51,"SFO"
"23285","JetBlue",FALSE,-13,"PWM"
"23286","Delta",FALSE,-25,"LAS"
"23287","JetBlue",FALSE,-20,"SFO"
"23288","Delta",FALSE,-49,"SLC"
"23289","JetBlue",FALSE,11,"MCO"
"23290","JetBlue",FALSE,-6,"BTV"
"23291","JetBlue",FALSE,-36,"LAX"
"23292","JetBlue",FALSE,18,"FLL"
"23293","Delta",FALSE,-27,"MCO"
"23294","Delta",FALSE,-14,"LAX"
"23295","JetBlue",FALSE,18,"HOU"
"23296","JetBlue",FALSE,12,"RSW"
"23297","Delta",FALSE,-57,"SLC"
"23298","JetBlue",FALSE,23,"BUF"
"23299","JetBlue",TRUE,59,"TPA"
"23300","JetBlue",FALSE,-12,"BOS"
"23301","JetBlue",FALSE,14,"PBI"
"23302","JetBlue",FALSE,1,"ROC"
"23303","Delta",FALSE,-45,"SJU"
"23304","JetBlue",FALSE,-26,"SEA"
"23305","JetBlue",TRUE,63,"FLL"
"23306","Delta",FALSE,9,"ATL"
"23307","JetBlue",TRUE,32,"SJU"
"23308","JetBlue",FALSE,17,"PWM"
"23309","JetBlue",FALSE,-4,"SRQ"
"23310","JetBlue",TRUE,44,"JAX"
"23311","JetBlue",TRUE,49,"MCO"
"23312","Delta",FALSE,-32,"SFO"
"23313","JetBlue",FALSE,8,"TPA"
"23314","JetBlue",FALSE,5,"PBI"
"23315","JetBlue",FALSE,-2,"PIT"
"23316","Delta",FALSE,-22,"LAX"
"23317","JetBlue",TRUE,47,"LGB"
"23318","JetBlue",FALSE,9,"BOS"
"23319","Delta",FALSE,-31,"SLC"
"23320","JetBlue",TRUE,77,"BUF"
"23321","JetBlue",TRUE,68,"MSY"
"23322","Delta",FALSE,-1,"FLL"
"23323","Delta",FALSE,10,"ATL"
"23324","JetBlue",FALSE,20,"RSW"
"23325","Delta",FALSE,-31,"MCO"
"23326","Delta",FALSE,-10,"DEN"
"23327","Delta",FALSE,-31,"RSW"
"23328","Delta",FALSE,-38,"LAS"
"23329","JetBlue",TRUE,32,"SJU"
"23330","JetBlue",TRUE,32,"MCO"
"23331","JetBlue",FALSE,-6,"MCO"
"23332","JetBlue",FALSE,-19,"LAX"
"23333","Delta",FALSE,6,"DTW"
"23334","Delta",FALSE,18,"MIA"
"23335","JetBlue",FALSE,24,"SYR"
"23336","Delta",FALSE,29,"AUS"
"23337","JetBlue",FALSE,-12,"SAN"
"23338","JetBlue",FALSE,29,"RSW"
"23339","Delta",FALSE,-39,"LAX"
"23340","Delta",FALSE,-17,"SJU"
"23341","Delta",FALSE,-43,"SFO"
"23342","JetBlue",FALSE,8,"PBI"
"23343","Delta",FALSE,-27,"SAN"
"23344","JetBlue",FALSE,17,"FLL"
"23345","JetBlue",FALSE,4,"BTV"
"23346","JetBlue",FALSE,-25,"BUR"
"23347","Delta",FALSE,-28,"PDX"
"23348","JetBlue",FALSE,16,"PHX"
"23349","JetBlue",FALSE,19,"RDU"
"23350","JetBlue",TRUE,95,"CLT"
"23351","JetBlue",TRUE,49,"ROC"
"23352","Delta",FALSE,-10,"LAS"
"23353","JetBlue",TRUE,31,"MCO"
"23354","JetBlue",FALSE,18,"FLL"
"23355","JetBlue",TRUE,145,"ORD"
"23356","Delta",FALSE,-29,"SEA"
"23357","JetBlue",FALSE,-5,"BUF"
"23358","JetBlue",FALSE,13,"SJC"
"23359","JetBlue",FALSE,29,"LAS"
"23360","Delta",FALSE,-36,"MIA"
"23361","Delta",FALSE,-27,"MSY"
"23362","Delta",FALSE,16,"ATL"
"23363","Delta",FALSE,-11,"TPA"
"23364","Delta",FALSE,0,"LAX"
"23365","Delta",FALSE,-41,"SFO"
"23366","Delta",FALSE,-32,"MCO"
"23367","JetBlue",TRUE,48,"LGB"
"23368","JetBlue",FALSE,-4,"SLC"
"23369","JetBlue",TRUE,31,"SMF"
"23370","JetBlue",FALSE,5,"BOS"
"23371","JetBlue",TRUE,40,"MCO"
"23372","Delta",FALSE,-20,"FLL"
"23373","Delta",FALSE,-39,"SLC"
"23374","JetBlue",FALSE,1,"RSW"
"23375","JetBlue",TRUE,76,"IAD"
"23376","Delta",FALSE,-13,"PHX"
"23377","JetBlue",FALSE,9,"OAK"
"23378","JetBlue",TRUE,114,"BOS"
"23379","Delta",FALSE,-30,"BOS"
"23380","JetBlue",FALSE,24,"SFO"
"23381","JetBlue",FALSE,19,"TPA"
"23382","Delta",FALSE,-12,"LAS"
"23383","JetBlue",TRUE,31,"AUS"
"23384","JetBlue",FALSE,2,"BOS"
"23385","JetBlue",FALSE,17,"JAX"
"23386","JetBlue",FALSE,24,"PBI"
"23387","JetBlue",TRUE,34,"HOU"
"23388","JetBlue",FALSE,-9,"PDX"
"23389","JetBlue",FALSE,4,"LAX"
"23390","Delta",FALSE,-23,"LAX"
"23391","JetBlue",FALSE,29,"FLL"
"23392","JetBlue",TRUE,47,"MSY"
"23393","JetBlue",FALSE,-6,"BUF"
"23394","JetBlue",FALSE,9,"BOS"
"23395","JetBlue",FALSE,-22,"SJU"
"23396","JetBlue",FALSE,18,"DEN"
"23397","JetBlue",FALSE,22,"PBI"
"23398","JetBlue",FALSE,18,"FLL"
"23399","JetBlue",FALSE,27,"LAS"
"23400","JetBlue",TRUE,32,"TPA"
"23401","JetBlue",FALSE,-8,"SJU"
"23402","JetBlue",FALSE,4,"BUF"
"23403","JetBlue",FALSE,18,"SYR"
"23404","JetBlue",FALSE,25,"PWM"
"23405","JetBlue",FALSE,26,"ROC"
"23406","JetBlue",TRUE,39,"BTV"
"23407","JetBlue",TRUE,48,"BOS"
"23408","JetBlue",FALSE,-21,"PSE"
"23409","JetBlue",FALSE,-10,"SJU"
"23410","JetBlue",TRUE,85,"ROC"
"23411","JetBlue",TRUE,100,"BTV"
"23412","JetBlue",TRUE,76,"BQN"
"23413","JetBlue",TRUE,265,"MSY"
"23414","JetBlue",FALSE,-4,"PBI"
"23415","JetBlue",FALSE,-9,"BUF"
"23416","JetBlue",FALSE,7,"MCO"
"23417","JetBlue",FALSE,-13,"FLL"
"23418","JetBlue",FALSE,-14,"RSW"
"23419","JetBlue",FALSE,19,"BQN"
"23420","JetBlue",FALSE,-15,"SJU"
"23421","JetBlue",FALSE,-3,"BOS"
"23422","JetBlue",FALSE,7,"ORD"
"23423","Delta",FALSE,-22,"SFO"
"23424","JetBlue",FALSE,-20,"SJU"
"23425","JetBlue",FALSE,-2,"MCO"
"23426","JetBlue",FALSE,-11,"BOS"
"23427","JetBlue",FALSE,-8,"SYR"
"23428","JetBlue",FALSE,0,"SFO"
"23429","JetBlue",FALSE,7,"SRQ"
"23430","JetBlue",TRUE,76,"MSY"
"23431","Delta",FALSE,-32,"SEA"
"23432","JetBlue",FALSE,17,"CLT"
"23433","Delta",FALSE,10,"ATL"
"23434","Delta",FALSE,-12,"MIA"
"23435","JetBlue",FALSE,16,"PBI"
"23436","Delta",FALSE,-3,"MCO"
"23437","JetBlue",TRUE,71,"FLL"
"23438","Delta",FALSE,-9,"TPA"
"23439","Delta",FALSE,17,"LAS"
"23440","Delta",FALSE,26,"FLL"
"23441","JetBlue",FALSE,28,"FLL"
"23442","JetBlue",FALSE,-2,"JAX"
"23443","Delta",FALSE,-41,"SJU"
"23444","JetBlue",FALSE,5,"BOS"
"23445","JetBlue",FALSE,-3,"SJU"
"23446","JetBlue",FALSE,21,"TPA"
"23447","JetBlue",FALSE,22,"AUS"
"23448","Delta",FALSE,-34,"LAX"
"23449","JetBlue",FALSE,-6,"ROC"
"23450","JetBlue",FALSE,15,"PBI"
"23451","Delta",FALSE,-28,"STT"
"23452","JetBlue",FALSE,11,"MCO"
"23453","JetBlue",FALSE,12,"BOS"
"23454","JetBlue",FALSE,24,"BUF"
"23455","JetBlue",FALSE,-7,"FLL"
"23456","JetBlue",FALSE,8,"LAS"
"23457","Delta",FALSE,-24,"LAS"
"23458","JetBlue",FALSE,-8,"BOS"
"23459","JetBlue",FALSE,16,"PWM"
"23460","JetBlue",FALSE,26,"MCO"
"23461","JetBlue",FALSE,-3,"BTV"
"23462","JetBlue",FALSE,0,"LAX"
"23463","Delta",FALSE,14,"SLC"
"23464","JetBlue",FALSE,7,"FLL"
"23465","Delta",FALSE,-11,"MCO"
"23466","Delta",FALSE,-17,"LAX"
"23467","JetBlue",TRUE,173,"RDU"
"23468","JetBlue",TRUE,31,"TPA"
"23469","JetBlue",FALSE,11,"RSW"
"23470","Delta",FALSE,-20,"SLC"
"23471","JetBlue",FALSE,-2,"FLL"
"23472","JetBlue",FALSE,7,"PBI"
"23473","JetBlue",FALSE,18,"BUF"
"23474","JetBlue",FALSE,-1,"BOS"
"23475","JetBlue",FALSE,5,"SJU"
"23476","Delta",FALSE,-35,"SJU"
"23477","JetBlue",FALSE,-25,"SEA"
"23478","JetBlue",FALSE,7,"LGB"
"23479","Delta",FALSE,-1,"ATL"
"23480","JetBlue",FALSE,25,"MCO"
"23481","JetBlue",FALSE,18,"SRQ"
"23482","JetBlue",TRUE,40,"PWM"
"23483","JetBlue",FALSE,19,"TPA"
"23484","JetBlue",FALSE,1,"PBI"
"23485","Delta",FALSE,-9,"LAX"
"23486","JetBlue",FALSE,-16,"SJU"
"23487","JetBlue",TRUE,32,"BOS"
"23488","JetBlue",TRUE,80,"MSY"
"23489","JetBlue",FALSE,3,"MCO"
"23490","Delta",FALSE,6,"FLL"
"23491","JetBlue",FALSE,17,"RSW"
"23492","Delta",FALSE,-10,"SFO"
"23493","JetBlue",TRUE,58,"PIT"
"23494","Delta",FALSE,-12,"MIA"
"23495","Delta",FALSE,-14,"DEN"
"23496","Delta",FALSE,20,"SLC"
"23497","JetBlue",FALSE,11,"ORD"
"23498","Delta",FALSE,-1,"MCO"
"23499","Delta",FALSE,0,"LAS"
"23500","Delta",FALSE,-9,"RSW"
"23501","JetBlue",FALSE,8,"LAX"
"23502","JetBlue",TRUE,44,"PBI"
"23503","JetBlue",TRUE,41,"SYR"
"23504","JetBlue",TRUE,68,"MCO"
"23505","JetBlue",TRUE,35,"SAN"
"23506","Delta",FALSE,22,"AUS"
"23507","Delta",FALSE,10,"LAX"
"23508","Delta",FALSE,-9,"SJU"
"23509","JetBlue",FALSE,30,"FLL"
"23510","Delta",FALSE,12,"SAN"
"23511","JetBlue",TRUE,76,"CLT"
"23512","JetBlue",TRUE,66,"RSW"
"23513","JetBlue",TRUE,34,"BTV"
"23514","JetBlue",TRUE,53,"BUR"
"23515","Delta",FALSE,-15,"PDX"
"23516","Delta",FALSE,3,"SFO"
"23517","JetBlue",TRUE,48,"MCO"
"23518","JetBlue",TRUE,35,"ROC"
"23519","JetBlue",FALSE,18,"LGB"
"23520","JetBlue",TRUE,68,"PHX"
"23521","JetBlue",TRUE,38,"IAD"
"23522","Delta",FALSE,-8,"SEA"
"23523","JetBlue",TRUE,46,"RDU"
"23524","Delta",FALSE,8,"TPA"
"23525","Delta",FALSE,-7,"MIA"
"23526","Delta",FALSE,10,"LAX"
"23527","JetBlue",TRUE,52,"LAS"
"23528","Delta",FALSE,-15,"LAS"
"23529","JetBlue",FALSE,29,"RSW"
"23530","JetBlue",FALSE,20,"MCO"
"23531","Delta",FALSE,-24,"SFO"
"23532","Delta",TRUE,33,"MSY"
"23533","Delta",FALSE,10,"FLL"
"23534","Delta",FALSE,22,"MCO"
"23535","JetBlue",FALSE,22,"SLC"
"23536","Delta",FALSE,2,"SLC"
"23537","Delta",FALSE,1,"PHX"
"23538","JetBlue",FALSE,11,"SFO"
"23539","JetBlue",TRUE,124,"FLL"
"23540","JetBlue",FALSE,22,"OAK"
"23541","JetBlue",FALSE,30,"PBI"
"23542","Delta",FALSE,17,"BOS"
"23543","Delta",TRUE,95,"ATL"
"23544","Delta",TRUE,289,"ATL"
"23545","JetBlue",TRUE,127,"BUF"
"23546","JetBlue",TRUE,37,"FLL"
"23547","JetBlue",TRUE,56,"JAX"
"23548","JetBlue",TRUE,97,"TPA"
"23549","JetBlue",TRUE,62,"AUS"
"23550","JetBlue",TRUE,48,"HOU"
"23551","JetBlue",TRUE,46,"LAX"
"23552","JetBlue",FALSE,12,"DEN"
"23553","JetBlue",FALSE,14,"BUF"
"23554","JetBlue",TRUE,33,"PBI"
"23555","JetBlue",TRUE,46,"TPA"
"23556","JetBlue",FALSE,29,"MCO"
"23557","JetBlue",FALSE,23,"SJU"
"23558","JetBlue",FALSE,-5,"SJU"
"23559","JetBlue",TRUE,57,"LAS"
"23560","JetBlue",FALSE,-4,"PWM"
"23561","JetBlue",FALSE,-6,"SYR"
"23562","JetBlue",FALSE,-8,"BUF"
"23563","JetBlue",FALSE,-4,"PSE"
"23564","JetBlue",FALSE,-11,"SJU"
"23565","JetBlue",TRUE,87,"PWM"
"23566","JetBlue",FALSE,22,"SJU"
"23567","JetBlue",FALSE,19,"PBI"
"23568","JetBlue",FALSE,14,"MCO"
"23569","JetBlue",FALSE,-7,"FLL"
"23570","JetBlue",FALSE,2,"RSW"
"23571","JetBlue",TRUE,57,"BQN"
"23572","JetBlue",FALSE,4,"BUF"
"23573","JetBlue",FALSE,7,"SJU"
"23574","JetBlue",FALSE,-22,"ORD"
"23575","JetBlue",FALSE,-10,"MSY"
"23576","Delta",FALSE,-34,"SLC"
"23577","Delta",FALSE,-30,"SFO"
"23578","JetBlue",FALSE,15,"MCO"
"23579","JetBlue",FALSE,6,"SJU"
"23580","JetBlue",FALSE,-20,"LAX"
"23581","JetBlue",FALSE,8,"FLL"
"23582","JetBlue",FALSE,5,"SYR"
"23583","JetBlue",FALSE,-18,"SFO"
"23584","Delta",FALSE,-32,"SEA"
"23585","JetBlue",FALSE,2,"SRQ"
"23586","JetBlue",FALSE,-10,"IAD"
"23587","Delta",FALSE,-16,"MIA"
"23588","JetBlue",FALSE,3,"PBI"
"23589","Delta",FALSE,9,"FLL"
"23590","Delta",FALSE,-6,"MCO"
"23591","JetBlue",FALSE,8,"CLT"
"23592","Delta",FALSE,-21,"TPA"
"23593","Delta",FALSE,-22,"LAS"
"23594","Delta",FALSE,-22,"PHX"
"23595","JetBlue",FALSE,1,"FLL"
"23596","JetBlue",FALSE,-8,"SJU"
"23597","JetBlue",FALSE,-16,"SAN"
"23598","JetBlue",FALSE,-18,"JAX"
"23599","Delta",FALSE,-34,"SJU"
"23600","Delta",FALSE,1,"ATL"
"23601","JetBlue",FALSE,-9,"TPA"
"23602","Delta",FALSE,-5,"LAX"
"23603","JetBlue",FALSE,-20,"RDU"
"23604","JetBlue",FALSE,-22,"BOS"
"23605","JetBlue",FALSE,-11,"PBI"
"23606","JetBlue",FALSE,2,"MCO"
"23607","JetBlue",FALSE,-1,"ROC"
"23608","JetBlue",FALSE,19,"FLL"
"23609","JetBlue",FALSE,-18,"LAS"
"23610","JetBlue",TRUE,46,"AUS"
"23611","Delta",FALSE,-26,"SFO"
"23612","JetBlue",FALSE,-5,"PWM"
"23613","Delta",FALSE,-14,"LAS"
"23614","JetBlue",TRUE,66,"BUF"
"23615","JetBlue",FALSE,3,"MCO"
"23616","JetBlue",FALSE,-8,"SFO"
"23617","Delta",FALSE,-25,"SLC"
"23618","JetBlue",FALSE,-13,"LAX"
"23619","JetBlue",FALSE,-3,"FLL"
"23620","Delta",FALSE,-11,"MCO"
"23621","JetBlue",FALSE,17,"BTV"
"23622","JetBlue",FALSE,-14,"RSW"
"23623","Delta",FALSE,-27,"LAX"
"23624","JetBlue",TRUE,50,"TPA"
"23625","JetBlue",FALSE,10,"FLL"
"23626","JetBlue",TRUE,37,"HOU"
"23627","JetBlue",FALSE,10,"BOS"
"23628","JetBlue",FALSE,23,"PBI"
"23629","JetBlue",TRUE,33,"BUF"
"23630","Delta",FALSE,-33,"SJU"
"23631","JetBlue",FALSE,2,"SJU"
"23632","JetBlue",FALSE,-32,"SEA"
"23633","JetBlue",FALSE,-15,"MCO"
"23634","JetBlue",FALSE,-2,"LGB"
"23635","Delta",FALSE,-11,"ATL"
"23636","JetBlue",FALSE,9,"JAX"
"23637","JetBlue",TRUE,45,"PWM"
"23638","JetBlue",FALSE,-3,"SRQ"
"23639","Delta",FALSE,-13,"SFO"
"23640","JetBlue",FALSE,-6,"BOS"
"23641","JetBlue",FALSE,6,"TPA"
"23642","JetBlue",FALSE,-17,"PBI"
"23643","JetBlue",FALSE,13,"MSY"
"23644","Delta",FALSE,-12,"LAX"
"23645","JetBlue",FALSE,-2,"SJU"
"23646","JetBlue",FALSE,3,"MCO"
"23647","JetBlue",FALSE,10,"RSW"
"23648","Delta",FALSE,10,"FLL"
"23649","Delta",FALSE,-3,"ATL"
"23650","JetBlue",FALSE,0,"SYR"
"23651","JetBlue",FALSE,4,"ORD"
"23652","Delta",FALSE,-4,"MCO"
"23653","Delta",FALSE,-7,"MIA"
"23654","Delta",FALSE,-16,"RSW"
"23655","JetBlue",FALSE,-1,"MCO"
"23656","Delta",FALSE,5,"SLC"
"23657","JetBlue",TRUE,84,"PIT"
"23658","Delta",FALSE,6,"LAS"
"23659","Delta",FALSE,-2,"DTW"
"23660","JetBlue",FALSE,3,"CLT"
"23661","JetBlue",FALSE,-7,"LAX"
"23662","JetBlue",FALSE,11,"PBI"
"23663","Delta",FALSE,-10,"AUS"
"23664","JetBlue",FALSE,2,"RSW"
"23665","Delta",FALSE,-23,"SJU"
"23666","Delta",FALSE,-20,"LAX"
"23667","JetBlue",FALSE,13,"SAN"
"23668","Delta",FALSE,-18,"SFO"
"23669","JetBlue",FALSE,10,"ROC"
"23670","Delta",FALSE,-25,"SAN"
"23671","JetBlue",FALSE,7,"BTV"
"23672","JetBlue",FALSE,14,"MCO"
"23673","JetBlue",FALSE,-10,"BUR"
"23674","Delta",TRUE,82,"DEN"
"23675","JetBlue",FALSE,-6,"PHX"
"23676","Delta",FALSE,-16,"PDX"
"23677","JetBlue",TRUE,58,"FLL"
"23678","Delta",FALSE,-18,"LAS"
"23679","JetBlue",FALSE,7,"FLL"
"23680","JetBlue",FALSE,13,"BOS"
"23681","JetBlue",FALSE,16,"SJC"
"23682","JetBlue",FALSE,6,"LAS"
"23683","Delta",FALSE,-1,"SEA"
"23684","JetBlue",FALSE,6,"SMF"
"23685","Delta",FALSE,1,"MIA"
"23686","Delta",FALSE,13,"TPA"
"23687","JetBlue",TRUE,73,"RDU"
"23688","Delta",FALSE,-12,"ATL"
"23689","Delta",FALSE,-20,"SFO"
"23690","Delta",FALSE,10,"MSY"
"23691","Delta",FALSE,-10,"LAX"
"23692","Delta",FALSE,-20,"MCO"
"23693","Delta",FALSE,-9,"FLL"
"23694","JetBlue",TRUE,49,"BUF"
"23695","JetBlue",FALSE,5,"RSW"
"23696","Delta",FALSE,-10,"SLC"
"23697","JetBlue",FALSE,3,"SFO"
"23698","JetBlue",TRUE,80,"LGB"
"23699","JetBlue",FALSE,29,"MCO"
"23700","JetBlue",FALSE,-4,"PBI"
"23701","JetBlue",FALSE,-2,"OAK"
"23702","Delta",FALSE,-19,"BOS"
"23703","JetBlue",TRUE,97,"IAD"
"23704","JetBlue",TRUE,46,"SLC"
"23705","Delta",FALSE,-37,"LAS"
"23706","Delta",FALSE,9,"PHX"
"23707","JetBlue",FALSE,2,"FLL"
"23708","JetBlue",FALSE,10,"AUS"
"23709","JetBlue",FALSE,22,"TPA"
"23710","JetBlue",FALSE,-1,"BOS"
"23711","JetBlue",FALSE,-12,"LAX"
"23712","Delta",FALSE,-32,"LAX"
"23713","JetBlue",TRUE,33,"JAX"
"23714","JetBlue",FALSE,14,"PDX"
"23715","JetBlue",TRUE,32,"MSY"
"23716","JetBlue",FALSE,-10,"LAS"
"23717","JetBlue",FALSE,4,"BUF"
"23718","JetBlue",FALSE,-6,"PBI"
"23719","JetBlue",FALSE,4,"SJU"
"23720","JetBlue",FALSE,19,"TPA"
"23721","JetBlue",FALSE,-23,"SJU"
"23722","JetBlue",FALSE,26,"BOS"
"23723","JetBlue",TRUE,49,"FLL"
"23724","JetBlue",FALSE,14,"BUF"
"23725","JetBlue",TRUE,78,"DEN"
"23726","JetBlue",FALSE,10,"SYR"
"23727","JetBlue",FALSE,23,"BTV"
"23728","JetBlue",TRUE,62,"MCO"
"23729","JetBlue",TRUE,171,"HOU"
"23730","JetBlue",TRUE,45,"ROC"
"23731","JetBlue",FALSE,-13,"PSE"
"23732","JetBlue",FALSE,-13,"BQN"
"23733","JetBlue",TRUE,79,"ROC"
"23734","JetBlue",FALSE,-20,"BQN"
"23735","JetBlue",FALSE,1,"BUF"
"23736","JetBlue",FALSE,-1,"PBI"
"23737","JetBlue",FALSE,-2,"FLL"
"23738","JetBlue",FALSE,4,"RSW"
"23739","JetBlue",FALSE,-19,"ORD"
"23740","JetBlue",FALSE,-28,"SJU"
"23741","JetBlue",FALSE,8,"BOS"
"23742","JetBlue",TRUE,44,"MCO"
"23743","JetBlue",FALSE,-1,"IAD"
"23744","Delta",FALSE,-17,"SLC"
"23745","Delta",FALSE,-33,"SFO"
"23746","Delta",FALSE,-29,"LAX"
"23747","JetBlue",FALSE,4,"MCO"
"23748","JetBlue",FALSE,-18,"LAX"
"23749","JetBlue",FALSE,-24,"SJU"
"23750","JetBlue",FALSE,-10,"SYR"
"23751","Delta",FALSE,-45,"SEA"
"23752","JetBlue",FALSE,-11,"SFO"
"23753","JetBlue",FALSE,-11,"CLT"
"23754","JetBlue",FALSE,21,"FLL"
"23755","Delta",FALSE,-31,"MIA"
"23756","JetBlue",FALSE,8,"SRQ"
"23757","Delta",FALSE,-24,"MCO"
"23758","JetBlue",FALSE,7,"PBI"
"23759","Delta",FALSE,-12,"ATL"
"23760","Delta",FALSE,-20,"FLL"
"23761","Delta",FALSE,-29,"TPA"
"23762","Delta",FALSE,-36,"PHX"
"23763","Delta",FALSE,-23,"LAS"
"23764","JetBlue",FALSE,-9,"FLL"
"23765","JetBlue",FALSE,-28,"SAN"
"23766","JetBlue",FALSE,-12,"SJU"
"23767","JetBlue",FALSE,16,"JAX"
"23768","Delta",FALSE,-49,"SJU"
"23769","JetBlue",TRUE,100,"MSY"
"23770","JetBlue",FALSE,-3,"TPA"
"23771","JetBlue",FALSE,-2,"BTV"
"23772","Delta",FALSE,-43,"LAX"
"23773","JetBlue",FALSE,19,"AUS"
"23774","JetBlue",FALSE,-12,"BOS"
"23775","JetBlue",FALSE,2,"BUF"
"23776","JetBlue",FALSE,12,"MCO"
"23777","JetBlue",FALSE,6,"FLL"
"23778","JetBlue",TRUE,32,"ROC"
"23779","JetBlue",FALSE,3,"LAS"
"23780","Delta",FALSE,-11,"SFO"
"23781","JetBlue",TRUE,62,"PBI"
"23782","JetBlue",TRUE,59,"RDU"
"23783","Delta",FALSE,-20,"LAS"
"23784","JetBlue",FALSE,6,"PWM"
"23785","JetBlue",FALSE,-3,"SFO"
"23786","JetBlue",FALSE,7,"MCO"
"23787","Delta",FALSE,-17,"SLC"
"23788","JetBlue",FALSE,-25,"LAX"
"23789","JetBlue",FALSE,-4,"FLL"
"23790","Delta",FALSE,19,"MCO"
"23791","Delta",FALSE,-16,"LAX"
"23792","JetBlue",TRUE,56,"BTV"
"23793","JetBlue",FALSE,-8,"RSW"
"23794","Delta",FALSE,-40,"SLC"
"23795","JetBlue",FALSE,-3,"PBI"
"23796","JetBlue",FALSE,-4,"BUF"
"23797","JetBlue",FALSE,-19,"BOS"
"23798","JetBlue",TRUE,33,"FLL"
"23799","JetBlue",TRUE,93,"HOU"
"23800","Delta",FALSE,-34,"SJU"
"23801","JetBlue",FALSE,5,"SJU"
"23802","JetBlue",FALSE,-13,"LGB"
"23803","Delta",FALSE,-14,"ATL"
"23804","JetBlue",FALSE,8,"SEA"
"23805","JetBlue",FALSE,20,"MCO"
"23806","JetBlue",TRUE,87,"ROC"
"23807","JetBlue",FALSE,20,"MSY"
"23808","JetBlue",TRUE,58,"JAX"
"23809","JetBlue",FALSE,-17,"PBI"
"23810","JetBlue",FALSE,-26,"BOS"
"23811","Delta",FALSE,-30,"LAX"
"23812","JetBlue",FALSE,-13,"SJU"
"23813","JetBlue",FALSE,20,"TPA"
"23814","Delta",FALSE,21,"SFO"
"23815","JetBlue",FALSE,-8,"MCO"
"23816","JetBlue",TRUE,89,"PWM"
"23817","JetBlue",TRUE,66,"SRQ"
"23818","JetBlue",FALSE,-19,"RSW"
"23819","Delta",FALSE,3,"FLL"
"23820","Delta",FALSE,-28,"ATL"
"23821","JetBlue",TRUE,38,"PIT"
"23822","Delta",FALSE,-33,"MIA"
"23823","Delta",FALSE,-3,"SLC"
"23824","Delta",FALSE,-13,"MCO"
"23825","Delta",FALSE,-29,"RSW"
"23826","Delta",FALSE,-36,"DTW"
"23827","Delta",FALSE,-17,"DEN"
"23828","Delta",FALSE,-16,"LAS"
"23829","JetBlue",FALSE,-5,"SYR"
"23830","JetBlue",FALSE,-1,"ORD"
"23831","JetBlue",FALSE,6,"MCO"
"23832","JetBlue",FALSE,-32,"LAX"
"23833","JetBlue",FALSE,-10,"PBI"
"23834","JetBlue",FALSE,-32,"SAN"
"23835","Delta",FALSE,-40,"SFO"
"23836","JetBlue",FALSE,-6,"RSW"
"23837","Delta",FALSE,-14,"LAX"
"23838","Delta",FALSE,-35,"SJU"
"23839","Delta",FALSE,-23,"AUS"
"23840","JetBlue",FALSE,-3,"ROC"
"23841","Delta",FALSE,-49,"SAN"
"23842","JetBlue",FALSE,-13,"BTV"
"23843","JetBlue",FALSE,-5,"MCO"
"23844","Delta",FALSE,-38,"PDX"
"23845","JetBlue",FALSE,15,"BUR"
"23846","JetBlue",FALSE,-3,"PHX"
"23847","Delta",FALSE,-37,"LAS"
"23848","JetBlue",FALSE,-25,"LGB"
"23849","JetBlue",FALSE,-14,"BOS"
"23850","JetBlue",FALSE,16,"FLL"
"23851","JetBlue",FALSE,-5,"SJC"
"23852","JetBlue",FALSE,-15,"LAS"
"23853","JetBlue",FALSE,-7,"BUF"
"23854","JetBlue",TRUE,114,"CLT"
"23855","Delta",FALSE,-38,"SEA"
"23856","Delta",FALSE,-5,"ATL"
"23857","Delta",FALSE,-27,"MSY"
"23858","Delta",FALSE,-11,"TPA"
"23859","Delta",FALSE,-44,"LAX"
"23860","JetBlue",FALSE,0,"SMF"
"23861","Delta",FALSE,-54,"SFO"
"23862","Delta",FALSE,-9,"MIA"
"23863","JetBlue",FALSE,18,"MCO"
"23864","JetBlue",FALSE,-11,"SLC"
"23865","Delta",FALSE,-33,"MCO"
"23866","Delta",FALSE,-23,"FLL"
"23867","JetBlue",FALSE,14,"RSW"
